DATAFLOW,POP_COMP: Population Component,REGION_TYPE: Region Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),12000: Coolamon,A: Annual,2022,5,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),12000: Coolamon,A: Annual,2022,6,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),12700: Dungog,A: Annual,2022,41,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),12700: Dungog,A: Annual,2022,898,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),12730: Edward River,A: Annual,2022,57,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),12950: Gilgandra,A: Annual,2022,22,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),13010: Glen Innes Severn,A: Annual,2022,13,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),13010: Glen Innes Severn,A: Annual,2022,8945,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),13800: Hawkesbury,A: Annual,2022,947,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),13800: Hawkesbury,A: Annual,2022,5503,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),13800: Hawkesbury,A: Annual,2022,-364,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),13850: Hay,A: Annual,2022,13,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),14220: Inverell,A: Annual,2022,251,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),14220: Inverell,A: Annual,2022,178,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),14300: Junee,A: Annual,2022,19,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),14300: Junee,A: Annual,2022,565,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),14300: Junee,A: Annual,2022,614,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),14350: Kempsey,A: Annual,2022,287,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),14350: Kempsey,A: Annual,2022,147,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),14700: Lane Cove,A: Annual,2022,191,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),14700: Lane Cove,A: Annual,2022,373,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),14700: Lane Cove,A: Annual,2022,1236,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),14700: Lane Cove,A: Annual,2022,836,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),14750: Leeton,A: Annual,2022,31,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),14750: Leeton,A: Annual,2022,11454,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),15050: Maitland,A: Annual,2022,6574,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),15240: Mid-Coast,A: Annual,2022,165,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),15240: Mid-Coast,A: Annual,2022,184,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),15560: Murrumbidgee,A: Annual,2022,33,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),15650: Muswellbrook,A: Annual,2022,124,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),15650: Muswellbrook,A: Annual,2022,1710,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),15650: Muswellbrook,A: Annual,2022,1821,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),15950: North Sydney,A: Annual,2022,980,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),15990: Northern Beaches,A: Annual,2022,5536,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),16100: Oberon,A: Annual,2022,9,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),16100: Oberon,A: Annual,2022,5597,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),16400: Port Stephens,A: Annual,2022,6091,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),16400: Port Stephens,A: Annual,2022,1026,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),16400: Port Stephens,A: Annual,2022,476,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),16950: Shoalhaven,A: Annual,2022,1178,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),16950: Shoalhaven,A: Annual,2022,1177,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),16950: Shoalhaven,A: Annual,2022,1,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),17000: Singleton,A: Annual,2022,162,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),17000: Singleton,A: Annual,2022,156,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),17310: Tamworth,A: Annual,2022,850,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),17350: Temora,A: Annual,2022,20,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),17350: Temora,A: Annual,2022,9,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),17350: Temora,A: Annual,2022,11,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),17400: Tenterfield,A: Annual,2022,12,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),17400: Tenterfield,A: Annual,2022,14,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),17400: Tenterfield,A: Annual,2022,6879,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),17650: Uralla,A: Annual,2022,566,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),17750: Wagga Wagga,A: Annual,2022,4939,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),17750: Wagga Wagga,A: Annual,2022,5373,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),17750: Wagga Wagga,A: Annual,2022,-434,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),18100: Weddin,A: Annual,2022,27,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),18100: Weddin,A: Annual,2022,31,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),18250: Willoughby,A: Annual,2022,75473,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),19399: Unincorporated NSW,A: Annual,2022,-32,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),19399: Unincorporated NSW,A: Annual,2022,3,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),19399: Unincorporated NSW,A: Annual,2022,2,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),20570: Ballarat,A: Annual,2022,1025,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),20570: Ballarat,A: Annual,2022,315,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),20570: Ballarat,A: Annual,2022,8091,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),20660: Banyule,A: Annual,2022,-1446,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),21180: Brimbank,A: Annual,2022,1343,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),21270: Buloke,A: Annual,2022,11,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),21270: Buloke,A: Annual,2022,15,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),21270: Buloke,A: Annual,2022,6118,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),21830: Corangamite,A: Annual,2022,1146,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),21830: Corangamite,A: Annual,2022,1193,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),21890: Darebin,A: Annual,2022,-2536,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),21890: Darebin,A: Annual,2022,1817,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),22110: East Gippsland,A: Annual,2022,48922,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),22410: Glenelg,A: Annual,2022,176,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),22490: Golden Plains,A: Annual,2022,136,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),22490: Golden Plains,A: Annual,2022,169,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),22620: Greater Bendigo,A: Annual,2022,6457,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),22620: Greater Bendigo,A: Annual,2022,665,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),22620: Greater Bendigo,A: Annual,2022,122647,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),23110: Hobsons Bay,A: Annual,2022,1119,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),23110: Hobsons Bay,A: Annual,2022,639,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),23110: Hobsons Bay,A: Annual,2022,1475,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),23190: Horsham,A: Annual,2022,40,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),23190: Horsham,A: Annual,2022,54,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),23940: Loddon,A: Annual,2022,646,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),24130: Macedon Ranges,A: Annual,2022,282,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),24130: Macedon Ranges,A: Annual,2022,120,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),24650: Melton,A: Annual,2022,2354,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),24650: Melton,A: Annual,2022,19309,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),24780: Mildura,A: Annual,2022,57216,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),25250: Moreland,A: Annual,2022,-2188,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),25340: Mornington Peninsula,A: Annual,2022,640,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),25340: Mornington Peninsula,A: Annual,2022,169663,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),25810: Northern Grampians,A: Annual,2022,146,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),25900: Port Phillip,A: Annual,2022,14251,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),25900: Port Phillip,A: Annual,2022,-1622,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),25990: Pyrenees,A: Annual,2022,39,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),26430: Strathbogie,A: Annual,2022,104,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),26430: Strathbogie,A: Annual,2022,137,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),26490: Surf Coast,A: Annual,2022,224,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),26490: Surf Coast,A: Annual,2022,203,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),26490: Surf Coast,A: Annual,2022,3453,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),26490: Surf Coast,A: Annual,2022,124,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),26610: Swan Hill,A: Annual,2022,21225,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),26890: West Wimmera,A: Annual,2022,286,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),26980: Whitehorse,A: Annual,2022,5727,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),26980: Whitehorse,A: Annual,2022,2784,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),27070: Whittlesea,A: Annual,2022,1604,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),27070: Whittlesea,A: Annual,2022,2203,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),27070: Whittlesea,A: Annual,2022,236966,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),29399: Unincorporated Vic,A: Annual,2022,81,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),29399: Unincorporated Vic,A: Annual,2022,73,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),29399: Unincorporated Vic,A: Annual,2022,8,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),30370: Banana,A: Annual,2022,203,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),30370: Banana,A: Annual,2022,99,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),30450: Barcoo,A: Annual,2022,0,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),30450: Barcoo,A: Annual,2022,315,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),31900: Burdekin,A: Annual,2022,1127,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),31900: Burdekin,A: Annual,2022,-66,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),31900: Burdekin,A: Annual,2022,145,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),31900: Burdekin,A: Annual,2022,77,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),32310: Charters Towers,A: Annual,2022,123,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),32310: Charters Towers,A: Annual,2022,117,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),32310: Charters Towers,A: Annual,2022,6,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),33100: Etheridge,A: Annual,2022,8,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),33100: Etheridge,A: Annual,2022,1,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),33100: Etheridge,A: Annual,2022,1,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),33100: Etheridge,A: Annual,2022,0,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),33620: Gympie,A: Annual,2022,74,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),33620: Gympie,A: Annual,2022,5210,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),33620: Gympie,A: Annual,2022,4113,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),33800: Hinchinbrook,A: Annual,2022,668,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),33800: Hinchinbrook,A: Annual,2022,113,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),33830: Hope Vale,A: Annual,2022,3,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),34530: Livingstone,A: Annual,2022,448,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),34570: Lockhart River,A: Annual,2022,10,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),34570: Lockhart River,A: Annual,2022,0,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),34580: Lockyer Valley,A: Annual,2022,3505,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),34580: Lockyer Valley,A: Annual,2022,221,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),34580: Lockyer Valley,A: Annual,2022,42625,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),34860: Maranoa,A: Annual,2022,219,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),34880: Mareeba,A: Annual,2022,171,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),34880: Mareeba,A: Annual,2022,91,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),35740: Noosa,A: Annual,2022,-137,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),35740: Noosa,A: Annual,2022,5405,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),35760: North Burnett,A: Annual,2022,102,PSNS: Persons,," "
